"section_id","schedule"
32959,"MO2023-05-05 00:00:0013:59Social Sciences Building 1402023-01-17 00:00:0013:00"
32980,"MO2023-05-05 00:00:0013:59Social Sciences Building 1402023-01-17 00:00:0013:00"
27535,"MO2023-05-05 00:00:0013:59Social Sciences Building 1552023-01-17 00:00:0013:00"
21411,"MO2023-05-05 00:00:0013:59Social Sciences Building 1702023-01-17 00:00:0013:00"
27498,"MO2023-05-05 00:00:0013:59Social Sciences Building 1702023-01-17 00:00:0013:00"
22247,"MO2023-05-05 00:00:0013:59Social Sciences Building 1852023-01-17 00:00:0013:00"
23022,"MO2023-05-05 00:00:0013:59Social Sciences Building 2022023-01-17 00:00:0012:00"
19756,"MO2023-05-05 00:00:0013:59Social Sciences Building 4022023-01-17 00:00:0012:00"
19756,"MO2023-05-05 00:00:0013:59Social Sciences Building 4022023-01-17 00:00:0012:00"
15423,"MO2023-05-05 00:00:0013:59Social Sciences Building 4202023-01-17 00:00:0012:00"
25025,"MO2023-05-05 00:00:0013:59Social Sciences Building 7492023-01-17 00:00:0012:00"
17462,"MO2023-05-05 00:00:0013:59Social Sciences Building 7912023-01-17 00:00:0012:00"
24428,"MO2023-05-05 00:00:0013:59Social Sciences Building 802023-01-17 00:00:0012:00"
33067,"MO2023-05-05 00:00:0013:59Soda 3202023-01-17 00:00:0013:00"
22297,"MO2023-05-05 00:00:0013:59Stanley 1792023-01-17 00:00:0013:00"
20663,"MO2023-05-05 00:00:0013:59Tan 1802023-01-17 00:00:0013:00"
26509,"MO2023-05-05 00:00:0013:59Valley Life Sciences 20302023-01-17 00:00:0013:00"
21113,"MO2023-05-05 00:00:0013:59Valley Life Sciences 20322023-01-17 00:00:0013:00"
24580,"MO2023-05-05 00:00:0013:59Valley Life Sciences 20382023-01-17 00:00:0013:00"
21762,"MO2023-05-05 00:00:0013:59Valley Life Sciences 20622023-01-17 00:00:0013:00"
31016,"MO2023-05-05 00:00:0013:59Wheeler 1202023-01-17 00:00:0013:00"
22957,"MO2023-05-05 00:00:0013:59Wheeler 1302023-01-17 00:00:0012:00"
31591,"MO2023-05-05 00:00:0013:59Wheeler 2002023-01-17 00:00:0013:00"
27090,"MO2023-05-05 00:00:0013:59Wheeler 2102023-01-17 00:00:0013:00"
21867,"MO2023-05-05 00:00:0013:59Wheeler 2202023-01-17 00:00:0012:00"
29715,"MO2023-05-05 00:00:0013:59Wheeler 2202023-01-17 00:00:0012:00"
22257,"MO2023-05-05 00:00:0013:59Wheeler 302023-01-17 00:00:0013:00"
16994,"MO2023-05-05 00:00:0014:29Physics Building 4022023-01-17 00:00:0012:30"
24847,"MO2023-05-05 00:00:0014:59Anthro/Art Practice Bldg 1152023-01-17 00:00:0014:00"
25348,"MO2023-05-05 00:00:0014:59Barker 1012023-01-17 00:00:0014:00"
25348,"MO2023-05-05 00:00:0014:59Barker 1012023-01-17 00:00:0014:00"
25348,"MO2023-05-05 00:00:0014:59Barker 1012023-01-17 00:00:0014:00"
25348,"MO2023-05-05 00:00:0014:59Barker 1012023-01-17 00:00:0014:00"
21089,"MO2023-05-05 00:00:0014:59Campbell Hall 1212023-01-17 00:00:0014:00"
20927,"MO2023-05-05 00:00:0014:59Cheit C3352023-01-17 00:00:0014:00"
28489,"MO2023-05-05 00:00:0014:59Cory 2182023-01-17 00:00:0012:00"
31017,"MO2023-05-05 00:00:0014:59Cory 2892023-01-17 00:00:0014:00"
29321,"MO2023-05-05 00:00:0014:59Cory 540AB2023-01-17 00:00:0014:00"
24149,"MO2023-05-05 00:00:0014:59Dwinelle 1052023-01-17 00:00:0014:00"
27008,"MO2023-05-05 00:00:0014:59Dwinelle 1352023-01-17 00:00:0012:00"
31383,"MO2023-05-05 00:00:0014:59Dwinelle 1822023-01-17 00:00:0014:00"
22279,"MO2023-05-05 00:00:0014:59Dwinelle 2052023-01-17 00:00:0014:00"
27713,"MO2023-05-05 00:00:0014:59Dwinelle 2092023-01-17 00:00:0014:00"
22199,"MO2023-05-05 00:00:0014:59Dwinelle 2152023-01-17 00:00:0014:00"
23070,"MO2023-05-05 00:00:0014:59Dwinelle 2152023-01-17 00:00:0014:00"
20885,"MO2023-05-05 00:00:0014:59Dwinelle 2352023-01-17 00:00:0014:00"
31041,"MO2023-05-05 00:00:0014:59Dwinelle 2422023-01-17 00:00:0014:00"
27100,"MO2023-05-05 00:00:0014:59Dwinelle 2432023-01-17 00:00:0014:00"
30598,"MO2023-05-05 00:00:0014:59Dwinelle 61152023-01-17 00:00:0012:00"
25599,"MO2023-05-05 00:00:0014:59Dwinelle 792023-01-17 00:00:0014:00"
21117,"MO2023-05-05 00:00:0014:59Evans 42023-01-17 00:00:0014:00"
21115,"MO2023-05-05 00:00:0014:59Evans 812023-01-17 00:00:0014:00"
24276,"MO2023-05-05 00:00:0014:59Evans 852023-01-17 00:00:0014:00"
21406,"MO2023-05-05 00:00:0014:59Evans 872023-01-17 00:00:0014:00"
20887,"MO2023-05-05 00:00:0014:59Hearst Field Annex B12023-01-17 00:00:0014:00"
26697,"MO2023-05-05 00:00:0014:59Hearst Gym 2202023-01-17 00:00:0013:00"
25410,"MO2023-05-05 00:00:0014:59Hearst Gym 2452023-01-17 00:00:0014:00"
24480,"MO2023-05-05 00:00:0014:59Hearst Gym 2512023-01-17 00:00:0013:00"
26393,"MO2023-05-05 00:00:0014:59Hildebrand B512023-01-17 00:00:0014:00"
20700,"MO2023-05-05 00:00:0014:59Hildebrand B562023-01-17 00:00:0014:00"
30393,"MO2023-05-05 00:00:0014:59Morgan 1092023-01-17 00:00:0013:00"
30393,"MO2023-05-05 00:00:0014:59Morgan 1092023-01-17 00:00:0013:00"
21424,"MO2023-05-05 00:00:0014:59Physics Building 3852023-01-17 00:00:0014:00"
27881,"MO2023-05-05 00:00:0014:59Social Sciences Building 1042023-01-17 00:00:0014:00"
30993,"MO2023-05-05 00:00:0014:59Social Sciences Building 1362023-01-17 00:00:0014:00"
27595,"MO2023-05-05 00:00:0014:59Social Sciences Building 1512023-01-17 00:00:0014:00"
24740,"MO2023-05-05 00:00:0014:59Social Sciences Building 1552023-01-17 00:00:0014:00"
31345,"MO2023-05-05 00:00:0014:59Social Sciences Building 1752023-01-17 00:00:0013:00"
27598,"MO2023-05-05 00:00:0014:59Social Sciences Building 1852023-01-17 00:00:0014:00"
22885,"MO2023-05-05 00:00:0014:59Social Sciences Building 602023-01-17 00:00:0014:00"
11762,"MO2023-05-05 00:00:0014:59Social Sciences Building 7912023-01-17 00:00:0014:00"
31101,"MO2023-05-05 00:00:0014:59Soda 2712023-01-17 00:00:0013:00"
31105,"MO2023-05-05 00:00:0014:59Soda 2732023-01-17 00:00:0013:00"
28337,"MO2023-05-05 00:00:0014:59Soda 2752023-01-17 00:00:0013:00"
28338,"MO2023-05-05 00:00:0014:59Soda 2772023-01-17 00:00:0013:00"
28339,"MO2023-05-05 00:00:0014:59Soda 3302023-01-17 00:00:0013:00"
31239,"MO2023-05-05 00:00:0014:59Soda 4052023-01-17 00:00:0014:00"
27536,"MO2023-05-05 00:00:0014:59Stanley 1792023-01-17 00:00:0014:00"
22235,"MO2023-05-05 00:00:0014:59Valley Life Sciences 20302023-01-17 00:00:0014:00"
24131,"MO2023-05-05 00:00:0014:59Valley Life Sciences 20322023-01-17 00:00:0014:00"
23054,"MO2023-05-05 00:00:0014:59Valley Life Sciences 20382023-01-17 00:00:0014:00"
24865,"MO2023-05-05 00:00:0014:59Valley Life Sciences 20402023-01-17 00:00:0014:00"
31313,"MO2023-05-05 00:00:0014:59Valley Life Sciences 20622023-01-17 00:00:0014:00"
21783,"MO2023-05-05 00:00:0014:59Wheeler  1042023-01-17 00:00:0014:00"
21118,"MO2023-05-05 00:00:0014:59Wheeler 1062023-01-17 00:00:0014:00"
29012,"MO2023-05-05 00:00:0014:59Wheeler 1082023-01-17 00:00:0014:00"
27091,"MO2023-05-05 00:00:0014:59Wheeler 2102023-01-17 00:00:0014:00"
21868,"MO2023-05-05 00:00:0014:59Wheeler 2242023-01-17 00:00:0013:00"
29716,"MO2023-05-05 00:00:0014:59Wheeler 2242023-01-17 00:00:0013:00"
22248,"MO2023-05-05 00:00:0014:59Wheeler 302023-01-17 00:00:0014:00"
29373,"MO2023-05-05 00:00:0015:29Jacobs Hall 3102023-01-17 00:00:0014:00"
26597,"MO2023-05-05 00:00:0015:29Wheeler 3372023-01-17 00:00:0012:30"
22862,"MO2023-05-05 00:00:0015:59Anthro/Art Practice Bldg 1602023-01-17 00:00:0014:00"
24254,"MO2023-05-05 00:00:0015:59Anthro/Art Practice Bldg 1602023-01-17 00:00:0014:00"
19317,"MO2023-05-05 00:00:0015:59Anthro/Art Practice Bldg 2212023-01-17 00:00:0014:00"
29639,"MO2023-05-05 00:00:0015:59Berkeley Way West 41012023-01-17 00:00:0013:00"
29639,"MO2023-05-05 00:00:0015:59Berkeley Way West 41012023-01-17 00:00:0013:00"
29633,"MO2023-05-05 00:00:0015:59Berkeley Way West 42152023-01-17 00:00:0014:00"
15526,"MO2023-05-05 00:00:0015:59Berkeley Way West 42442023-01-17 00:00:0013:00"
24985,"MO2023-05-05 00:00:0015:59Campbell Hall 1212023-01-17 00:00:0015:00"
24512,"MO2023-05-05 00:00:0015:59Cory 2412023-01-17 00:00:0014:00"
29197,"MO2023-05-05 00:00:0015:59Davis 4102023-01-17 00:00:0014:00"
31509,"MO2023-05-05 00:00:0015:59Dwinelle 1052023-01-17 00:00:0015:00"
31610,"MO2023-05-05 00:00:0015:59Dwinelle 1052023-01-17 00:00:0015:00"
27752,"MO2023-05-05 00:00:0015:59Dwinelle 1792023-01-17 00:00:0015:00"
22200,"MO2023-05-05 00:00:0015:59Dwinelle 2052023-01-17 00:00:0015:00"
23071,"MO2023-05-05 00:00:0015:59Dwinelle 2052023-01-17 00:00:0015:00"
27487,"MO2023-05-05 00:00:0015:59Dwinelle 2232023-01-17 00:00:0014:00"
27000,"MO2023-05-05 00:00:0015:59Dwinelle 2262023-01-17 00:00:0013:00"
30853,"MO2023-05-05 00:00:0015:59Dwinelle 2262023-01-17 00:00:0013:00"
25601,"MO2023-05-05 00:00:0015:59Dwinelle 2422023-01-17 00:00:0015:00"
22249,"MO2023-05-05 00:00:0015:59Dwinelle 2432023-01-17 00:00:0015:00"
16518,"MO2023-05-05 00:00:0015:59Dwinelle 2462023-01-17 00:00:0014:00"
21120,"MO2023-05-05 00:00:0015:59Dwinelle 2512023-01-17 00:00:0015:00"
17244,"MO2023-05-05 00:00:0015:59Dwinelle 2542023-01-17 00:00:0014:00"
17244,"MO2023-05-05 00:00:0015:59Dwinelle 2542023-01-17 00:00:0014:00"
24340,"MO2023-05-05 00:00:0015:59Dwinelle 2792023-01-17 00:00:0015:00"
27307,"MO2023-05-05 00:00:0015:59Dwinelle 32052023-01-17 00:00:0014:00"
33218,"MO2023-05-05 00:00:0015:59Dwinelle 33352023-01-17 00:00:0014:00"
10049,"MO2023-05-05 00:00:0015:59Dwinelle 74152023-01-17 00:00:0013:00"
21452,"MO2023-05-05 00:00:0015:59Dwinelle 872023-01-17 00:00:0014:00"
27101,"MO2023-05-05 00:00:0015:59Etcheverry 31052023-01-17 00:00:0015:00"
28701,"MO2023-05-05 00:00:0015:59Etcheverry 31092023-01-17 00:00:0015:00"
28705,"MO2023-05-05 00:00:0015:59Etcheverry 31092023-01-17 00:00:0015:00"
26394,"MO2023-05-05 00:00:0015:59Etcheverry 31192023-01-17 00:00:0015:00"
21121,"MO2023-05-05 00:00:0015:59Evans 42023-01-17 00:00:0015:00"
21474,"MO2023-05-05 00:00:0015:59Evans 5972023-01-17 00:00:0014:00"
21458,"MO2023-05-05 00:00:0015:59Evans 6392023-01-17 00:00:0014:00"
21467,"MO2023-05-05 00:00:0015:59Evans 6482023-01-17 00:00:0014:00"
27117,"MO2023-05-05 00:00:0015:59Evans 752023-01-17 00:00:0015:00"
24267,"MO2023-05-05 00:00:0015:59Evans 852023-01-17 00:00:0015:00"
23891,"MO2023-05-05 00:00:0015:59Giannini 1412023-01-17 00:00:0015:00"
27821,"MO2023-05-05 00:00:0015:59Giannini 2012023-01-17 00:00:0015:00"
27821,"MO2023-05-05 00:00:0015:59Giannini 2012023-01-17 00:00:0015:00"
15687,"MO2023-05-05 00:00:0015:59GSPP 1052023-01-17 00:00:0014:00"
30471,"MO2023-05-05 00:00:0015:59Haviland 42023-01-17 00:00:0014:00"
30482,"MO2023-05-05 00:00:0015:59Haviland 52023-01-17 00:00:0014:00"
32698,"MO2023-05-05 00:00:0015:59Hearst Field Annex B12023-01-17 00:00:0015:00"
26625,"MO2023-05-05 00:00:0015:59Hearst Gym 2342023-01-17 00:00:0014:00"
32744,"MO2023-05-05 00:00:0015:59Hearst Pool2023-01-17 00:00:0014:00"
23093,"MO2023-05-05 00:00:0015:59Latimer 1212023-01-17 00:00:0014:00"
24429,"MO2023-05-05 00:00:0015:59Latimer 1222023-01-17 00:00:0014:00"
22866,"MO2023-05-05 00:00:0015:59Moffitt Library 1012023-01-17 00:00:0014:00"
20880,"MO2023-05-05 00:00:0015:59Morgan 1092023-01-17 00:00:0015:00"
17722,"MO2023-05-05 00:00:0015:59Moses 2342023-01-17 00:00:0014:00"
16695,"MO2023-05-05 00:00:0015:59North Gate 1062023-01-17 00:00:0013:00"
16695,"MO2023-05-05 00:00:0015:59North Gate 1062023-01-17 00:00:0013:00"
30408,"MO2023-05-05 00:00:0015:59Physics Building 22023-01-17 00:00:0014:00"
30408,"MO2023-05-05 00:00:0015:59Physics Building 22023-01-17 00:00:0014:00"
30408,"MO2023-05-05 00:00:0015:59Physics Building 22023-01-17 00:00:0014:00"
19282,"MO2023-05-05 00:00:0015:59Physics Building 32023-01-17 00:00:0014:00"
24751,"MO2023-05-05 00:00:0015:59Social Sciences Building 1042023-01-17 00:00:0015:00"
27888,"MO2023-05-05 00:00:0015:59Social Sciences Building 1102023-01-17 00:00:0014:00"
23867,"MO2023-05-05 00:00:0015:59Social Sciences Building 1512023-01-17 00:00:0015:00"
27537,"MO2023-05-05 00:00:0015:59Social Sciences Building 1552023-01-17 00:00:0015:00"
33599,"MO2023-05-05 00:00:0015:59Social Sciences Building 1752023-01-17 00:00:0015:00"
31085,"MO2023-05-05 00:00:0015:59Social Sciences Building 1852023-01-17 00:00:0015:00"
26355,"MO2023-05-05 00:00:0015:59Social Sciences Building 2622023-01-17 00:00:0013:00"
31460,"MO2023-05-05 00:00:0015:59Social Sciences Building 6502023-01-17 00:00:0013:00"
25775,"MO2023-05-05 00:00:0015:59Social Sciences Building 7492023-01-17 00:00:0014:30"
28333,"MO2023-05-05 00:00:0015:59Soda 3102023-01-17 00:00:0015:00"
28662,"MO2023-05-05 00:00:0015:59Soda 4052023-01-17 00:00:0015:00"
31314,"MO2023-05-05 00:00:0015:59Valley Life Sciences 20302023-01-17 00:00:0015:00"
27753,"MO2023-05-05 00:00:0015:59Valley Life Sciences 20322023-01-17 00:00:0015:00"
23055,"MO2023-05-05 00:00:0015:59Valley Life Sciences 20382023-01-17 00:00:0015:00"
22229,"MO2023-05-05 00:00:0015:59Valley Life Sciences 20622023-01-17 00:00:0015:00"
26004,"MO2023-05-05 00:00:0015:59Valley Life Sciences 30072023-01-17 00:00:0014:00"
23855,"MO2023-05-05 00:00:0015:59Valley Life Sciences 41102023-01-17 00:00:0014:00"
23855,"MO2023-05-05 00:00:0015:59Valley Life Sciences 41102023-01-17 00:00:0014:00"
23855,"MO2023-05-05 00:00:0015:59Valley Life Sciences 41102023-01-17 00:00:0014:00"
23855,"MO2023-05-05 00:00:0015:59Valley Life Sciences 41102023-01-17 00:00:0014:00"
31018,"MO2023-05-05 00:00:0015:59Wheeler 1202023-01-17 00:00:0015:00"
31042,"MO2023-05-05 00:00:0015:59Wheeler 1262023-01-17 00:00:0015:00"
27714,"MO2023-05-05 00:00:0015:59Wheeler 1302023-01-17 00:00:0015:00"
23916,"MO2023-05-05 00:00:0015:59Wheeler 2002023-01-17 00:00:0014:00"
27092,"MO2023-05-05 00:00:0015:59Wheeler 2102023-01-17 00:00:0015:00"
27975,"MO2023-05-05 00:00:0015:59Wheeler 2202023-01-17 00:00:0015:00"
20928,"MO2023-05-05 00:00:0015:59Wheeler 2242023-01-17 00:00:0015:00"
21784,"MO2023-05-05 00:00:0015:59Wheeler 242023-01-17 00:00:0015:00"
29140,"MO2023-05-05 00:00:0016:29Cory 2932023-01-17 00:00:0015:30"
33030,"MO2023-05-05 00:00:0016:29Cory 2932023-01-17 00:00:0015:30"
23028,"MO2023-05-05 00:00:0016:29Moses 2232023-01-17 00:00:0015:00"
16995,"MO2023-05-05 00:00:0016:29Physics Building 4022023-01-17 00:00:0014:30"
25199,"MO2023-05-05 00:00:0016:59Anthro/Art Practice Bldg 1152023-01-17 00:00:0016:00"
20882,"MO2023-05-05 00:00:0016:59Barker 1102023-01-17 00:00:0014:00"
23115,"MO2023-05-05 00:00:0016:59Berkeley Way West 11022023-01-17 00:00:0015:00"
23115,"MO2023-05-05 00:00:0016:59Berkeley Way West 11022023-01-17 00:00:0015:00"
30278,"MO2023-05-05 00:00:0016:59Berkeley Way West 11042023-01-17 00:00:0014:00"
30212,"MO2023-05-05 00:00:0016:59Berkeley Way West 12032023-01-17 00:00:0014:00"
17665,"MO2023-05-05 00:00:0016:59Berkeley Way West 12052023-01-17 00:00:0014:00"
16844,"MO2023-05-05 00:00:0016:59Berkeley Way West 12062023-01-17 00:00:0014:00"
29610,"MO2023-05-05 00:00:0016:59Berkeley Way West 12152023-01-17 00:00:0014:00"
29645,"MO2023-05-05 00:00:0016:59Berkeley Way West 12172023-01-17 00:00:0014:00"
28445,"MO2023-05-05 00:00:0016:59Cory 1172023-01-17 00:00:0014:00"
28452,"MO2023-05-05 00:00:0016:59Cory 1172023-01-17 00:00:0014:00"
29143,"MO2023-05-05 00:00:0016:59Cory 1192023-01-17 00:00:0014:00"
29145,"MO2023-05-05 00:00:0016:59Cory 1192023-01-17 00:00:0014:00"
28966,"MO2023-05-05 00:00:0016:59Cory 1252023-01-17 00:00:0014:00"
28948,"MO2023-05-05 00:00:0016:59Cory 1402023-01-17 00:00:0014:00"
27819,"MO2023-05-05 00:00:0016:59Cory 2772023-01-17 00:00:0016:00"
28171,"MO2023-05-05 00:00:0016:59Davis 2232023-01-17 00:00:0014:00"
28664,"MO2023-05-05 00:00:0016:59Davis 4062023-01-17 00:00:0016:00"
28180,"MO2023-05-05 00:00:0016:59Davis 5022023-01-17 00:00:0016:00"
26787,"MO2023-05-05 00:00:0016:59Doe Library 308C2023-01-17 00:00:0014:00"
33295,"MO2023-05-05 00:00:0016:59Doe Library 4252023-01-17 00:00:0014:00"
30661,"MO2023-05-05 00:00:0016:59Dwinelle 1042023-01-17 00:00:0014:00"
22201,"MO2023-05-05 00:00:0016:59Dwinelle 1052023-01-17 00:00:0016:00"
23072,"MO2023-05-05 00:00:0016:59Dwinelle 1052023-01-17 00:00:0016:00"
26481,"MO2023-05-05 00:00:0016:59Dwinelle 1302023-01-17 00:00:0016:00"
23031,"MO2023-05-05 00:00:0016:59Dwinelle 1792023-01-17 00:00:0016:00"
32899,"MO2023-05-05 00:00:0016:59Dwinelle 1792023-01-17 00:00:0016:00"
27549,"MO2023-05-05 00:00:0016:59Dwinelle 1872023-01-17 00:00:0016:00"
24341,"MO2023-05-05 00:00:0016:59Dwinelle 1892023-01-17 00:00:0016:00"
31592,"MO2023-05-05 00:00:0016:59Dwinelle 2052023-01-17 00:00:0016:00"
24997,"MO2023-05-05 00:00:0016:59Dwinelle 2112023-01-17 00:00:0014:00"
27488,"MO2023-05-05 00:00:0016:59Dwinelle 2232023-01-17 00:00:0016:00"
25603,"MO2023-05-05 00:00:0016:59Dwinelle 2342023-01-17 00:00:0016:00"
22875,"MO2023-05-05 00:00:0016:59Dwinelle 2422023-01-17 00:00:0016:00"
26395,"MO2023-05-05 00:00:0016:59Dwinelle 2432023-01-17 00:00:0016:00"
31510,"MO2023-05-05 00:00:0016:59Dwinelle 2462023-01-17 00:00:0016:00"
31611,"MO2023-05-05 00:00:0016:59Dwinelle 2462023-01-17 00:00:0016:00"
29631,"MO2023-05-05 00:00:0016:59Dwinelle 2502023-01-17 00:00:0015:00"
25204,"MO2023-05-05 00:00:0016:59Dwinelle 2512023-01-17 00:00:0016:00"
31535,"MO2023-05-05 00:00:0016:59Dwinelle 2542023-01-17 00:00:0016:00"
26739,"MO2023-05-05 00:00:0016:59Dwinelle 2622023-01-17 00:00:0016:00"
33263,"MO2023-05-05 00:00:0016:59Dwinelle 2632023-01-17 00:00:0016:00"
26655,"MO2023-05-05 00:00:0016:59Dwinelle 41042023-01-17 00:00:0014:00"
30872,"MO2023-05-05 00:00:0016:59Dwinelle 42262023-01-17 00:00:0014:00"
21122,"MO2023-05-05 00:00:0016:59Dwinelle 832023-01-17 00:00:0016:00"
15474,"MO2023-05-05 00:00:0016:59Dwinelle 882023-01-17 00:00:0015:00"
31638,"MO2023-05-05 00:00:0016:59Dwinelle 892023-01-17 00:00:0016:00"
16962,"MO2023-05-05 00:00:0016:59Etcheverry 31082023-01-17 00:00:0015:00"
28702,"MO2023-05-05 00:00:0016:59Etcheverry 31112023-01-17 00:00:0016:00"
28706,"MO2023-05-05 00:00:0016:59Etcheverry 31112023-01-17 00:00:0016:00"
33496,"MO2023-05-05 00:00:0016:59Etcheverry 31132023-01-17 00:00:0014:00"
26392,"MO2023-05-05 00:00:0016:59Evans 32023-01-17 00:00:0016:00"
24513,"MO2023-05-05 00:00:0016:59Evans 3422023-01-17 00:00:0015:00"
33039,"MO2023-05-05 00:00:0016:59Evans 3422023-01-17 00:00:0015:00"
21123,"MO2023-05-05 00:00:0016:59Evans 42023-01-17 00:00:0016:00"
27886,"MO2023-05-05 00:00:0016:59Genetics & Plant Bio 1032023-01-17 00:00:0016:00"
16525,"MO2023-05-05 00:00:0016:59Giannini 3322023-01-17 00:00:0014:00"
33207,"MO2023-05-05 00:00:0016:59Giannini 3322023-01-17 00:00:0014:00"
26352,"MO2023-05-05 00:00:0016:59GSPP 1502023-01-17 00:00:0014:00"
29099,"MO2023-05-05 00:00:0016:59Hearst Mining 1882023-01-17 00:00:0013:00"
29355,"MO2023-05-05 00:00:0016:59Hearst Mining 3102023-01-17 00:00:0014:00"
33540,"MO2023-05-05 00:00:0016:59Hearst Mining 3502023-01-17 00:00:0016:00"
26410,"MO2023-05-05 00:00:0016:59Hearst Mining 3902023-01-17 00:00:0014:00"
33135,"MO2023-05-05 00:00:0016:59Hearst Mining 4102023-01-17 00:00:0014:00"
28570,"MO2023-05-05 00:00:0016:59Hesse 50A2023-01-17 00:00:0014:00"
21869,"MO2023-05-05 00:00:0016:59Latimer 1022023-01-17 00:00:0015:00"
29778,"MO2023-05-05 00:00:0016:59Latimer 1022023-01-17 00:00:0015:00"
20632,"MO2023-05-05 00:00:0016:59Latimer 2242023-01-17 00:00:0013:00"
20633,"MO2023-05-05 00:00:0016:59Latimer 2252023-01-17 00:00:0013:00"
20668,"MO2023-05-05 00:00:0016:59Latimer 3012023-01-17 00:00:0013:00"
20858,"MO2023-05-05 00:00:0016:59Latimer 3102023-01-17 00:00:0013:00"
20853,"MO2023-05-05 00:00:0016:59Latimer 3202023-01-17 00:00:0013:00"
20646,"MO2023-05-05 00:00:0016:59Latimer 3212023-01-17 00:00:0013:00"
11124,"MO2023-05-05 00:00:0016:59Latimer 4332023-01-17 00:00:0014:00"
28793,"MO2023-05-05 00:00:0016:59Lewis 92023-01-17 00:00:0016:00"
25670,"MO2023-05-05 00:00:0016:59Moffitt Library 1022023-01-17 00:00:0014:00"
25673,"MO2023-05-05 00:00:0016:59Moffitt Library 1022023-01-17 00:00:0014:00"
24313,"MO2023-05-05 00:00:0016:59Morgan 1012023-01-17 00:00:0014:00"
27817,"MO2023-05-05 00:00:0016:59Morgan 1012023-01-17 00:00:0014:00"
31848,"MO2023-05-05 00:00:0016:59Morrison 2422023-01-17 00:00:0014:00"
27505,"MO2023-05-05 00:00:0016:59Mulford 1592023-01-17 00:00:0015:00"
30094,"MO2023-05-05 00:00:0016:59North Gate 1272023-01-17 00:00:0015:00"
22869,"MO2023-05-05 00:00:0016:59Social Sciences Building 1262023-01-17 00:00:0016:00"
23866,"MO2023-05-05 00:00:0016:59Social Sciences Building 1402023-01-17 00:00:0014:00"
33131,"MO2023-05-05 00:00:0016:59Social Sciences Building 1402023-01-17 00:00:0014:00"
28072,"MO2023-05-05 00:00:0016:59Social Sciences Building 1512023-01-17 00:00:0016:00"
27957,"MO2023-05-05 00:00:0016:59Social Sciences Building 1742023-01-17 00:00:0015:00"
27976,"MO2023-05-05 00:00:0016:59Social Sciences Building 1852023-01-17 00:00:0016:00"
33006,"MO2023-05-05 00:00:0016:59Social Sciences Building 2022023-01-17 00:00:0015:00"
33034,"MO2023-05-05 00:00:0016:59Social Sciences Building 2522023-01-17 00:00:0014:00"
32745,"MO2023-05-05 00:00:0016:59Social Sciences Building 502023-01-17 00:00:0014:00"
31141,"MO2023-05-05 00:00:0016:59Social Sciences Building 542023-01-17 00:00:0014:00"
24858,"MO2023-05-05 00:00:0016:59Social Sciences Building 562023-01-17 00:00:0014:00"
21698,"MO2023-05-05 00:00:0016:59Social Sciences Building 6022023-01-17 00:00:0014:00"
24944,"MO2023-05-05 00:00:0016:59Social Sciences Building 782023-01-17 00:00:0014:00"
28340,"MO2023-05-05 00:00:0016:59Soda 2712023-01-17 00:00:0015:00"
28341,"MO2023-05-05 00:00:0016:59Soda 2732023-01-17 00:00:0015:00"
28343,"MO2023-05-05 00:00:0016:59Soda 2752023-01-17 00:00:0015:00"
28345,"MO2023-05-05 00:00:0016:59Soda 2772023-01-17 00:00:0015:00"
28304,"MO2023-05-05 00:00:0016:59Soda 3102023-01-17 00:00:0016:00"
28802,"MO2023-05-05 00:00:0016:59Soda 4052023-01-17 00:00:0016:00"
15499,"MO2023-05-05 00:00:0016:59Soda 4382023-01-17 00:00:0015:30"
33485,"MO2023-05-05 00:00:0016:59South Hall 2022023-01-17 00:00:0014:00"
33572,"MO2023-05-05 00:00:0016:59South Hall 2102023-01-17 00:00:0014:00"
19292,"MO2023-05-05 00:00:0016:59Tan 1802023-01-17 00:00:0014:00"
24658,"MO2023-05-05 00:00:0016:59Valley Life Sciences 20302023-01-17 00:00:0016:00"
31315,"MO2023-05-05 00:00:0016:59Valley Life Sciences 20322023-01-17 00:00:0016:00"
21273,"MO2023-05-05 00:00:0016:59Valley Life Sciences 20502023-01-17 00:00:0015:00"
23438,"MO2023-05-05 00:00:0016:59Valley Life Sciences 20502023-01-17 00:00:0015:00"
21760,"MO2023-05-05 00:00:0016:59Valley Life Sciences 30482023-01-17 00:00:0014:00"
31019,"MO2023-05-05 00:00:0016:59Wheeler 1202023-01-17 00:00:0016:00"
28801,"MO2023-05-05 00:00:0016:59Wheeler 2002023-01-17 00:00:0016:00"
27829,"MO2023-05-05 00:00:0016:59Wheeler 2022023-01-17 00:00:0014:00"
23711,"MO2023-05-05 00:00:0016:59Wheeler 2042023-01-17 00:00:0014:00"
27093,"MO2023-05-05 00:00:0016:59Wheeler 2102023-01-17 00:00:0016:00"
